state,account length,area code,phone number,international plan,number vmail messages,total day minutes,total day calls,total eve minutes,total eve calls,total night minutes,total night calls,total intl minutes,total intl calls,customer service calls,churn
19,126,408,1896,0,24,58.9,125,305.5,90,158.9,73,12.1,6,0,0
21,28,415,2637,0,0,236.8,102,167.1,87,280.2,115,9.7,3,3,0
9,153,415,2538,0,0,228.9,102,160.7,136,203.1,109,12.5,2,0,0
30,97,408,47,0,32,90.0,87,276.3,113,185.2,107,8.6,6,2,1
15,115,408,762,0,0,146.7,128,106.2,74,197.7,104,11.1,4,2,0
48,95,408,317,0,0,237.3,83,154.0,65,237.0,105,11.2,6,1,0
19,17,415,1724,1,0,162.8,118,229.6,91,332.7,94,13.6,3,0,1
30,105,415,1899,0,20,186.9,114,256.3,91,334.7,104,8.9,2,1,0
43,121,415,770,0,0,86.1,100,259.8,113,148.0,79,9.1,9,2,0
27,125,408,3011,0,0,212.3,89,215.4,127,186.8,73,11.3,2,2,0
6,124,415,2090,0,0,151.0,98,120.6,119,152.8,81,9.2,2,2,0
31,35,408,355,0,0,158.6,67,130.4,96,229.8,80,6.9,5,2,0
50,134,510,1374,0,0,296.0,93,226.4,117,246.8,98,12.3,10,0,1
18,123,510,883,0,32,212.3,77,251.5,78,208.7,85,6.6,2,3,0
33,124,415,1463,0,0,234.4,61,179.3,111,285.5,117,10.4,6,3,0
49,133,510,227,0,0,176.8,92,187.5,97,196.8,88,6.5,3,2,0
2,185,415,929,0,19,157.3,123,257.7,94,190.4,107,9.6,6,0,0
40,1,415,1078,0,26,146.6,68,172.8,67,173.8,113,10.0,2,1,0
16,107,415,990,0,0,260.5,108,102.4,110,129.7,148,9.8,5,1,0
34,91,415,1775,0,20,146.1,98,277.4,104,137.7,100,6.2,3,1,0
22,178,408,747,1,0,124.5,134,141.2,78,268.2,113,11.4,2,2,1
19,123,415,2940,0,0,209.4,49,237.4,117,239.2,98,9.8,11,1,0
44,170,415,2461,0,0,285.7,44,167.5,144,260.0,97,8.7,4,1,1
11,135,415,206,0,0,190.9,44,161.4,109,231.9,100,8.4,2,1,0
38,85,408,2772,0,0,144.4,88,264.6,105,185.4,94,9.9,3,1,0
37,134,415,1168,0,50,208.8,130,132.9,104,136.7,107,11.1,4,2,0
42,148,415,3242,0,36,77.6,141,207.0,60,255.7,115,10.9,2,1,0
6,93,415,2703,0,0,271.1,101,237.4,133,145.4,103,8.4,6,1,1
3,138,415,610,0,0,240.8,104,144.5,92,125.7,98,11.6,1,0,0
37,159,510,2545,0,0,114.8,98,192.6,101,259.0,108,12.2,5,0,0
8,103,415,677,0,34,138.8,80,142.0,108,183.8,77,11.8,7,1,0
19,150,408,2484,0,27,209.8,112,155.0,80,251.5,111,7.2,6,0,0
6,37,408,721,0,0,134.9,98,248.4,130,236.2,113,14.7,2,3,0
2,33,415,2995,1,0,164.0,99,153.1,102,123.8,104,6.4,4,0,0
41,55,415,2202,0,0,245.5,130,192.7,54,141.7,83,9.1,4,1,0
6,134,408,1751,0,32,80.3,94,199.9,124,170.8,117,16.6,3,0,0
6,107,408,633,0,0,90.7,90,207.5,109,169.4,96,5.6,5,2,0
19,80,408,376,0,36,190.3,115,256.6,78,214.9,145,3.8,4,1,0
25,78,408,1234,0,0,108.6,108,209.9,126,222.6,117,7.9,5,1,1
26,85,408,1595,0,17,89.8,88,233.2,75,165.7,116,9.3,7,4,1
0,61,415,693,0,15,252.4,106,187.8,69,259.6,137,10.0,3,2,0
8,97,415,2208,0,32,183.4,94,269.1,120,203.5,38,6.7,4,5,0
35,136,408,2262,1,0,183.4,103,141.9,113,200.4,122,10.4,9,2,0
23,135,408,474,0,0,155.2,100,135.9,84,184.6,82,3.8,9,3,0
4,87,415,1962,0,19,165.8,122,186.9,89,249.7,78,0.0,0,1,0
35,165,510,1808,0,0,209.4,67,273.8,89,150.2,88,12.8,1,0,0
33,148,415,2811,0,0,279.3,104,201.6,87,280.8,99,7.9,2,2,1
40,99,415,2649,0,0,174.1,102,99.1,118,211.6,126,7.7,2,2,0
49,123,415,882,0,0,175.7,78,184.6,96,156.9,92,9.1,2,2,0
32,127,415,1286,1,0,256.5,87,222.1,101,156.7,122,13.0,3,1,0
50,151,415,2368,0,0,170.2,89,187.5,83,119.5,100,4.3,3,0,0
4,185,408,1128,0,0,139.6,92,250.2,115,158.1,79,10.8,4,1,0
16,65,415,2275,0,34,208.8,119,142.1,106,214.6,87,12.5,4,4,0
50,58,510,971,0,0,210.1,126,248.9,108,158.6,88,14.4,2,4,0
36,104,415,1571,0,0,113.6,87,158.6,98,187.7,87,10.5,6,2,0
44,44,415,2105,0,0,202.6,89,163.0,96,268.1,151,8.3,3,0,0
19,58,408,2984,0,0,174.4,112,265.8,122,182.4,87,0.0,0,4,0
44,108,415,1040,0,0,210.6,117,164.2,103,201.4,68,9.4,5,0,0
23,132,510,2792,0,0,121.5,88,253.0,124,195.7,120,10.7,4,1,0
29,80,415,1073,0,0,127.8,67,181.6,112,197.3,63,15.9,2,2,0
35,162,415,43,0,0,135.2,98,242.0,107,246.9,96,10.2,2,2,0
17,110,510,2158,0,0,99.4,62,275.0,86,212.1,94,16.7,3,2,0
47,96,415,2783,0,0,276.9,105,246.9,94,254.4,107,10.3,3,1,1
34,168,408,213,0,0,163.4,134,240.1,87,164.0,147,11.6,2,2,1
15,72,510,2230,0,0,287.4,116,235.3,126,292.1,114,5.0,3,4,1
5,125,408,2092,0,23,120.5,104,227.8,115,158.5,100,10.2,3,1,0
7,170,510,2236,0,0,184.1,106,204.9,70,224.3,133,9.8,3,2,0
0,71,510,155,0,0,185.0,84,232.5,129,191.1,82,14.9,4,3,0
40,124,415,459,0,0,160.9,109,144.2,152,120.4,97,12.9,12,1,0
16,68,415,1294,0,0,207.6,68,251.6,123,191.6,100,10.9,6,2,0
44,97,415,3201,0,0,209.2,134,0.0,0,175.4,94,11.8,6,1,0
14,98,510,853,1,0,158.4,71,306.6,66,144.2,93,2.1,4,1,0
7,24,408,1492,0,0,149.0,73,131.0,81,238.6,69,8.6,3,2,1
7,136,510,931,0,0,204.5,63,208.8,95,224.0,119,9.8,2,0,0
36,44,408,1137,0,0,288.8,86,175.9,87,215.4,106,9.5,2,0,1
17,96,415,934,0,40,108.6,90,206.4,154,126.3,118,13.4,4,0,0
29,31,415,415,0,0,97.5,129,260.4,78,88.7,100,7.0,5,1,0
1,72,415,506,0,0,166.5,102,261.0,103,262.7,85,13.3,5,0,0
11,24,415,2491,0,0,156.2,104,90.0,101,205.1,116,7.3,5,1,0
40,112,415,2876,0,31,225.2,89,256.8,117,249.7,87,11.5,1,4,0
10,117,415,33,1,0,287.4,118,259.6,84,153.2,86,10.0,3,1,1
16,137,415,62,0,19,175.3,96,241.3,146,211.4,109,7.8,2,0,0
38,136,408,1096,0,0,102.1,75,219.5,97,73.7,92,9.8,5,0,0
44,95,415,504,0,0,157.9,103,259.6,90,230.0,117,14.0,2,0,0
37,82,415,2549,0,19,146.5,73,246.4,65,199.0,114,4.1,4,1,0
28,145,415,1780,0,0,245.8,116,286.7,91,240.7,115,9.0,13,1,1
17,56,415,697,1,0,177.7,114,215.6,110,236.7,67,10.5,5,1,0
23,155,408,1671,1,0,250.8,146,152.5,105,148.1,104,10.0,5,2,0
35,133,408,1863,0,0,117.8,100,199.2,105,244.1,119,11.8,4,0,1
43,53,415,1883,0,0,119.7,113,189.7,84,256.2,108,12.9,7,2,0
50,123,415,2102,0,0,242.2,87,226.1,101,268.6,121,8.2,3,5,1
10,136,415,2572,0,0,163.4,83,249.3,119,249.7,90,9.8,4,7,0
43,57,415,2672,0,0,161.0,113,208.0,134,208.1,81,8.4,4,3,0
49,62,408,1942,0,0,128.7,111,169.5,104,193.6,97,10.3,5,1,0
32,112,415,987,0,0,81.6,94,268.1,112,140.8,75,8.6,18,1,0
22,55,415,2126,0,20,207.7,91,199.7,113,216.5,110,7.3,1,1,0
27,95,408,1994,0,0,128.6,115,216.2,88,255.3,96,6.3,2,6,1
34,125,415,1430,0,0,233.3,65,209.8,93,210.6,109,9.1,4,1,0
43,1,415,2420,0,0,182.1,106,134.9,106,152.3,75,10.0,3,5,1
17,98,415,197,0,36,168.0,81,163.2,125,172.7,120,8.0,2,6,1
41,105,415,2295,0,0,251.6,88,175.1,103,184.4,112,5.4,5,1,0
13,113,415,345,0,30,183.8,102,183.4,123,235.0,52,11.6,7,0,0
37,99,408,938,0,0,256.4,44,214.5,105,233.7,75,7.9,1,3,1
48,103,415,2093,0,0,180.2,134,97.7,85,181.7,134,8.4,3,1,0
49,177,408,1739,0,0,227.8,81,161.8,97,217.0,106,8.0,5,1,0
40,149,415,1546,0,20,147.8,132,276.8,94,149.9,110,10.2,6,0,0
6,160,415,1191,0,0,234.9,136,270.8,134,219.3,101,13.9,2,1,1
33,116,408,1183,0,0,110.9,54,213.4,82,186.2,116,7.9,2,2,0
28,90,415,77,0,22,124.5,94,231.7,90,222.2,108,6.4,12,1,0
22,148,415,2022,1,0,233.5,81,187.7,71,122.3,97,9.6,2,0,1
26,147,415,2888,0,35,197.3,134,141.1,99,212.1,90,10.1,4,2,1
29,95,510,2237,0,0,58.2,96,202.1,126,210.5,97,10.4,5,0,0
44,201,510,1643,0,0,212.7,72,225.2,90,195.1,99,7.0,6,1,0
49,80,415,1922,0,0,151.5,89,131.7,78,235.3,131,11.8,4,0,0
2,122,415,3265,1,0,146.3,117,218.7,93,236.0,97,11.5,5,1,0
26,132,408,2815,0,0,195.1,100,148.8,95,224.5,117,6.7,2,0,0
44,83,510,2078,0,0,208.9,71,214.8,92,247.9,108,13.0,5,1,0
11,99,408,3047,0,0,135.7,107,208.4,103,209.0,95,8.8,3,7,1
16,84,415,299,0,0,225.9,86,275.6,105,201.4,108,14.3,3,3,1
34,46,415,3060,0,0,122.2,67,167.2,62,194.8,98,9.7,6,1,0
35,87,510,823,0,0,153.3,106,224.5,117,273.4,152,8.9,5,2,0
11,150,415,1520,0,0,214.0,117,192.4,89,242.6,99,7.9,4,1,0
16,73,408,2028,0,0,194.8,112,167.2,85,100.3,61,10.8,6,1,0
15,7,415,1143,0,0,206.7,87,281.1,83,158.5,77,11.0,5,3,0
37,89,415,1109,0,12,188.0,105,151.3,107,201.9,132,10.5,3,2,0
34,131,408,2819,1,0,122.3,83,118.8,94,147.9,95,13.7,3,3,1
45,105,415,595,0,0,259.3,96,175.2,97,222.4,36,12.0,5,3,0
22,108,408,518,1,0,115.1,114,211.3,70,136.1,85,13.8,3,2,1
13,47,415,1355,0,28,172.9,109,137.6,94,203.8,109,8.3,6,1,0
24,101,415,1682,1,0,156.4,116,130.4,114,207.3,109,7.3,5,1,0
1,182,415,3199,0,24,128.1,104,143.4,127,191.0,98,11.6,3,1,0
37,161,408,1787,0,0,196.6,73,170.2,79,194.3,79,12.5,3,1,0
46,128,408,590,0,0,227.9,130,302.6,71,191.5,82,5.5,7,1,1
3,69,415,3238,0,31,194.9,63,191.6,90,153.0,129,13.2,2,2,0
45,113,408,748,0,34,44.9,63,134.2,82,168.4,118,13.3,3,1,0
38,87,408,51,0,30,262.8,114,215.8,130,154.8,88,7.8,2,0,0
5,71,415,190,0,0,211.2,70,252.7,122,225.8,104,12.3,3,0,0
17,76,415,2841,0,0,204.0,69,225.1,110,240.3,85,9.6,5,1,0
31,87,510,2109,0,0,223.2,109,127.5,86,289.3,83,14.5,4,3,0
14,117,408,1646,0,0,119.0,82,187.5,108,189.3,97,11.5,3,1,0
47,177,415,641,0,0,266.1,91,225.2,79,224.7,58,8.9,8,3,1
49,95,415,1074,0,0,134.4,104,152.4,95,236.5,80,9.4,3,1,0
39,76,415,568,0,0,171.1,78,257.2,83,91.6,92,16.2,3,1,0
35,66,415,2881,0,0,170.5,103,254.3,77,197.3,138,10.5,2,2,0
24,110,415,405,0,0,178.5,124,146.9,141,217.1,102,9.9,7,1,0
20,204,510,2585,0,0,205.2,145,154.8,95,191.4,77,14.1,5,3,0
35,32,415,2604,0,31,232.8,97,183.5,111,206.8,111,13.0,2,0,0
45,133,408,2025,0,39,239.9,107,253.8,77,128.7,85,6.7,3,5,0
9,185,408,3174,0,0,55.6,97,288.7,83,111.2,110,12.1,3,2,0
5,103,415,3276,0,37,153.5,78,241.9,108,244.7,110,10.6,3,1,0
34,91,510,2365,0,0,109.8,100,189.6,104,206.7,85,11.1,3,1,0
49,131,415,1260,0,0,196.1,89,185.5,87,250.0,132,5.2,6,2,0
18,153,510,813,0,0,166.8,127,143.5,121,210.7,130,11.8,4,0,0
19,132,415,574,0,25,113.2,96,269.9,107,229.1,87,7.1,7,2,0
44,148,510,1774,0,0,203.0,92,150.9,125,245.5,131,14.6,9,1,0
1,141,408,2247,0,0,242.8,90,234.1,80,211.5,104,6.0,3,5,0
21,105,415,2665,0,0,156.5,102,140.2,134,227.4,111,12.2,2,2,0
43,169,408,1832,0,0,266.7,105,158.2,88,287.7,111,13.8,3,3,1
28,127,415,2511,0,23,182.0,80,216.1,85,156.9,82,9.8,4,1,0
5,57,415,526,0,0,85.9,92,193.9,127,231.5,93,10.1,2,0,0
18,123,415,1938,0,33,146.6,87,114.8,59,220.4,99,2.9,7,0,0
26,103,510,520,0,35,110.5,101,208.3,81,87.4,77,13.9,2,4,1
37,101,415,2497,0,0,118.6,89,199.6,97,53.3,61,11.5,5,1,0
30,123,415,2425,0,22,197.6,105,80.0,86,120.8,82,15.6,12,2,0
29,78,510,3330,0,32,210.3,116,192.2,83,246.1,92,10.8,4,6,0
49,101,415,1445,0,28,220.3,96,285.8,72,203.0,111,9.4,6,4,0
33,129,415,3260,0,0,150.0,98,232.4,101,261.2,123,12.5,6,1,0
19,67,415,1103,0,34,161.7,114,207.6,115,205.7,114,9.2,4,0,0
22,37,415,2057,0,0,191.4,116,167.4,99,216.5,112,14.0,5,3,0
17,64,415,803,1,0,146.7,83,148.3,91,238.6,69,12.5,3,3,0
49,173,510,3293,0,0,109.4,103,101.3,111,167.3,106,7.8,7,1,0
17,135,510,3052,0,0,144.1,115,249.8,68,211.4,82,13.6,3,1,0
31,75,415,13,0,42,248.9,93,170.8,108,104.5,91,11.2,8,1,0
21,88,415,2748,0,0,85.7,112,221.6,70,190.6,75,11.6,3,4,1
43,112,415,662,0,0,214.8,112,209.7,104,164.4,97,9.4,5,3,0
23,113,408,3176,0,0,158.9,137,242.8,109,247.8,97,6.5,4,0,0
45,121,510,428,0,28,110.0,94,141.5,76,237.3,87,6.4,3,2,0
7,70,415,657,0,0,152.8,145,183.6,102,151.8,75,10.5,2,1,0
20,90,415,611,0,0,145.6,103,197.1,137,294.5,83,10.5,4,0,0
39,39,408,3193,0,0,93.3,83,199.6,114,206.2,104,6.5,4,0,0
19,142,408,544,0,0,216.8,134,187.8,106,138.1,108,8.3,2,0,0
20,176,408,1353,0,0,201.9,101,154.7,78,164.4,79,9.0,2,1,0
32,105,408,1732,0,0,146.4,81,225.1,80,230.1,117,8.5,2,1,0
23,57,415,753,0,0,272.7,74,224.9,85,178.2,104,10.5,3,2,1
22,110,510,1099,0,0,18.9,92,258.4,81,109.6,74,14.8,4,1,0
3,88,415,3195,0,0,172.8,81,193.4,90,89.6,107,12.8,5,2,0
1,95,408,216,0,0,190.2,119,157.1,70,181.5,120,14.0,6,0,0
22,147,415,1929,0,0,130.6,83,208.1,144,204.6,72,15.6,3,3,0
40,101,415,644,0,0,158.4,92,188.0,117,219.7,125,13.5,4,4,1
25,115,415,2710,0,0,166.5,111,236.2,98,205.6,92,15.6,2,1,0
25,103,415,2999,0,0,129.3,103,202.8,89,233.0,126,12.9,2,2,0
4,82,415,2370,0,0,199.3,112,193.4,120,254.4,117,7.0,10,0,0
20,141,415,1329,0,0,185.1,126,233.0,98,152.2,106,9.1,7,0,0
28,149,408,1609,0,0,175.4,80,197.4,127,188.2,102,9.7,2,2,0
14,131,510,2374,0,0,263.4,123,151.9,74,218.5,101,10.7,2,2,0
41,119,510,2622,0,0,94.2,108,264.1,100,203.7,79,7.3,3,1,0
1,112,510,436,0,0,189.4,83,219.0,89,168.0,116,7.1,8,3,0
33,116,510,505,0,35,118.0,103,167.2,106,205.7,102,11.8,2,2,0
18,94,415,1564,0,0,212.1,98,189.4,89,352.2,95,8.4,5,3,0
45,90,408,575,0,0,222.0,93,187.0,103,282.3,124,12.4,6,2,0
8,114,415,709,0,31,222.8,98,180.5,105,151.3,101,13.0,4,0,0
6,63,408,617,0,25,190.0,137,116.6,76,141.5,110,12.2,2,1,0
5,130,408,785,0,0,271.8,129,237.2,128,210.1,91,8.7,2,4,1
19,122,408,1565,0,29,195.4,83,268.2,93,168.0,95,8.4,6,3,0
37,166,510,1433,0,0,199.6,93,214.3,99,196.8,110,7.2,5,3,0
47,62,415,3318,0,0,100.0,98,173.5,95,218.0,122,10.1,4,0,0
40,78,415,2680,0,21,160.6,85,223.1,79,124.0,92,9.5,1,2,0
15,148,415,1562,0,26,158.7,91,160.5,127,218.3,88,9.9,3,1,0
20,154,510,2964,0,0,154.5,122,214.2,71,178.0,105,12.0,2,3,1
33,110,408,2186,0,34,192.3,114,129.3,114,136.3,102,6.3,12,1,0
43,75,415,3170,0,0,305.1,106,188.0,115,235.4,116,8.5,5,0,1
28,84,408,845,0,38,193.0,106,153.6,106,260.4,87,7.4,5,2,0
49,113,510,2080,0,0,72.5,88,204.0,112,117.9,118,6.6,3,1,0
5,181,510,1553,0,40,105.2,61,341.3,79,165.7,97,6.3,3,2,0
43,51,415,2474,0,0,180.5,88,134.7,102,170.7,97,10.0,3,2,0
9,102,408,2398,0,29,214.7,86,314.3,109,280.2,110,14.3,2,0,0
1,107,408,165,0,0,86.8,95,108.1,85,204.3,87,13.2,3,1,0
49,88,510,3291,0,0,131.5,99,174.8,128,184.2,83,7.9,2,5,1
22,82,415,3108,0,0,135.4,102,237.1,122,118.3,91,17.5,4,0,0
34,204,415,1580,0,0,174.3,85,254.1,95,176.4,96,5.9,3,6,0
25,130,510,706,0,0,203.9,63,191.8,93,132.5,125,12.1,4,3,0
24,174,510,531,0,0,235.5,108,142.3,143,316.7,131,12.5,5,0,0
2,129,415,1838,0,0,157.0,113,256.9,97,185.5,126,12.1,2,2,0
25,190,415,2355,1,0,111.9,55,223.0,124,243.2,81,10.0,7,3,0
34,54,510,2214,1,0,236.3,91,152.8,130,160.3,98,11.2,8,3,0
41,78,408,2344,0,0,163.6,88,283.4,93,262.1,108,8.6,9,0,0
0,100,415,2352,0,29,213.6,127,175.9,82,207.2,100,8.9,3,1,0
49,70,510,744,0,30,143.4,72,170.0,92,127.9,68,9.4,4,3,0
40,111,510,2830,0,0,78.3,119,198.2,94,248.5,94,12.1,4,1,0
45,117,408,1301,0,0,97.1,98,228.0,131,240.0,111,10.6,3,1,0
25,68,415,452,0,0,94.1,93,147.6,80,213.5,85,10.1,2,0,0
41,27,510,1150,0,0,226.3,95,274.3,109,242.7,119,8.2,3,2,1
23,91,415,1945,0,0,133.8,61,158.8,96,189.6,92,10.5,2,1,0
1,181,415,119,0,27,190.3,93,249.0,127,215.7,82,10.6,4,1,0
5,118,415,1275,0,36,294.9,106,165.7,115,189.2,63,9.8,5,3,0
21,112,415,2666,0,0,185.4,114,191.4,119,144.0,78,10.0,11,2,0
10,93,415,1560,0,0,179.5,121,191.9,131,165.5,125,12.0,4,0,0
3,102,408,240,0,0,158.0,94,207.9,100,190.4,120,10.1,10,0,0
19,93,415,508,0,0,173.0,131,190.4,108,290.0,66,10.4,2,0,0
3,107,415,1688,0,32,134.2,101,211.9,145,167.6,138,8.2,5,1,0
15,100,415,2807,0,32,125.2,123,230.9,101,192.0,106,12.6,9,3,0
8,115,415,3107,0,0,195.9,111,227.0,108,313.2,113,13.2,1,2,0
48,63,510,976,0,13,214.2,61,181.2,88,174.0,68,10.3,2,0,0
21,57,415,1749,0,0,221.1,101,236.7,65,252.3,137,9.5,1,0,0
7,119,408,3216,0,26,132.0,100,173.3,121,203.5,108,11.6,5,1,0
10,73,408,2042,0,0,157.6,92,198.3,87,364.9,106,9.1,4,1,0
11,98,408,1910,0,30,110.3,71,182.4,108,183.8,88,11.0,8,2,0
45,139,415,1372,1,0,161.5,121,192.9,137,168.3,96,11.2,13,0,0
34,31,408,2607,0,28,171.8,116,240.7,125,245.5,80,10.6,7,1,0
38,129,510,1328,0,32,211.0,99,155.1,89,234.8,96,11.4,5,1,0
2,115,415,2045,0,0,139.3,89,192.3,95,151.0,75,9.3,3,7,1
11,108,415,2037,0,0,291.6,99,221.1,93,229.2,110,14.0,9,2,1
8,139,408,2193,0,0,139.0,110,132.9,93,272.0,120,12.1,1,0,0
49,102,408,1369,0,0,234.8,125,199.2,99,163.2,88,10.0,1,4,0
36,149,408,942,0,0,187.6,83,201.4,81,264.2,79,8.8,1,1,0
37,113,415,1435,0,0,159.8,143,210.1,93,175.1,86,13.1,7,2,0
28,131,408,2332,0,33,177.1,100,194.0,85,253.4,124,5.2,5,1,0
24,83,408,1252,0,0,117.9,101,160.4,92,235.3,150,11.4,10,0,0
2,96,415,1352,0,21,247.6,95,256.3,150,158.6,72,10.8,6,2,0
10,98,408,2154,0,0,169.9,77,138.3,155,142.6,105,8.5,7,1,0
42,3,415,2560,0,0,185.0,120,203.7,129,170.5,89,14.1,3,3,0
19,77,408,3261,0,17,204.9,84,201.0,102,219.7,97,11.3,5,0,0
28,75,408,2418,0,24,225.5,119,182.0,108,270.9,106,9.4,2,3,0
12,40,510,2187,0,0,169.7,115,141.4,123,253.0,115,10.5,3,4,1
31,108,415,431,0,0,239.3,102,223.4,127,251.4,104,10.6,6,0,0
26,100,415,501,0,0,113.3,96,197.9,89,284.5,93,11.7,2,4,1
1,16,415,318,0,0,161.9,100,230.1,138,148.8,78,10.2,11,3,0
34,115,510,2621,0,16,133.3,110,185.7,111,161.5,113,5.6,4,2,0
38,108,510,1823,0,25,170.7,88,109.9,113,165.7,99,8.7,1,3,0
46,107,510,1917,0,0,189.7,76,156.1,65,244.0,91,8.3,3,5,0
27,161,415,2353,0,0,322.3,100,230.4,135,241.5,104,7.8,5,2,1
6,147,415,2121,0,0,124.4,74,320.9,78,157.2,126,10.4,4,2,0
24,107,415,9,0,0,146.9,94,114.3,111,114.5,97,11.4,5,3,0
49,120,510,512,0,0,192.6,123,206.4,105,283.2,93,10.8,3,1,0
31,107,408,420,0,36,96.3,83,179.6,91,166.3,121,10.3,2,1,0
0,58,510,1319,0,0,131.9,96,167.6,107,205.9,106,14.7,5,3,0
18,91,408,3032,0,0,147.2,121,175.2,87,136.3,80,13.3,3,2,0
1,13,415,978,0,0,143.1,139,239.6,88,221.7,123,7.1,5,2,0
15,104,408,1918,0,0,280.4,127,179.4,79,150.6,77,15.2,6,5,0
19,93,415,1457,0,31,237.2,85,213.1,100,192.7,87,10.7,4,1,0
8,95,510,1442,0,0,184.2,95,181.6,101,143.4,113,12.8,4,2,0
40,104,415,2232,0,0,109.1,141,187.1,140,216.6,100,10.0,4,3,0
30,35,408,2330,0,0,138.1,115,158.2,82,215.7,118,10.3,2,5,1
18,62,415,2024,0,0,186.8,94,207.6,92,195.0,98,8.8,4,3,0
25,143,510,2808,0,0,155.4,112,290.9,92,228.4,91,13.9,5,1,0
32,62,415,435,0,0,245.3,91,122.9,130,228.4,102,8.5,4,4,0
47,60,415,1410,1,0,205.9,97,277.4,117,202.0,139,11.0,2,0,1
40,41,510,927,0,0,207.2,138,214.1,83,193.0,105,11.9,4,1,0
26,34,415,1592,0,14,151.5,100,248.7,126,199.8,120,10.7,5,2,0
21,56,408,2038,0,0,221.9,112,278.2,122,288.1,85,7.1,5,0,1
32,183,415,2465,0,0,190.0,100,246.6,78,304.2,107,9.5,4,1,0
3,94,415,1411,0,0,220.8,111,156.2,67,187.9,89,10.5,4,2,0
6,73,415,1053,0,47,173.7,117,204.0,114,174.6,94,6.3,3,2,0
14,123,408,362,0,0,114.8,94,150.0,104,268.6,119,9.6,4,2,0
15,64,408,807,0,0,113.8,97,192.3,97,214.9,89,10.4,1,3,0
2,127,415,3119,1,0,143.2,60,179.5,159,171.8,122,6.2,4,4,1
39,33,415,779,0,0,184.4,111,203.8,110,237.4,100,9.3,5,3,0
28,27,415,2724,0,0,227.4,67,248.0,115,61.4,109,7.8,6,1,0
30,123,408,1405,0,0,224.0,99,210.7,80,231.9,75,2.1,5,0,0
33,148,510,233,0,0,216.2,95,185.7,105,300.0,143,10.0,5,2,0
44,81,415,1026,0,0,129.9,121,230.1,105,140.5,123,13.3,3,0,0
27,122,510,65,0,30,230.1,108,287.6,76,177.1,85,6.9,3,2,0
22,52,415,1969,0,0,204.4,97,273.2,128,179.6,118,11.0,5,1,0
48,91,408,1762,0,44,216.6,101,173.1,98,242.1,95,9.1,3,1,0
2,54,415,354,0,0,247.5,85,225.4,93,244.3,132,10.2,2,2,1
30,152,510,346,0,0,228.1,93,136.4,106,197.3,107,9.0,2,1,0
43,201,415,3098,0,0,225.9,110,299.1,86,251.3,81,11.2,4,1,1
13,78,415,157,0,0,103.5,115,117.9,102,201.0,94,12.0,3,4,1
6,67,415,3219,0,0,115.5,70,252.2,143,208.9,91,7.5,6,0,0
30,100,408,2829,0,0,218.8,125,148.3,102,277.8,97,9.7,6,1,0
50,41,510,1891,0,0,223.8,67,244.8,74,223.8,156,12.3,5,3,0
37,133,415,1777,0,0,143.8,71,184.0,131,275.5,132,12.9,4,3,0
40,36,408,1156,0,43,29.9,123,129.1,117,325.9,105,8.6,6,2,0
20,51,510,1799,0,28,276.7,121,203.7,99,246.2,88,8.3,3,0,0
34,122,415,2083,0,0,141.4,128,146.4,70,123.0,75,8.1,4,0,0
32,84,408,3254,0,41,153.9,102,140.7,117,217.7,101,12.8,5,1,0
18,91,415,1935,0,0,190.5,128,205.5,103,130.7,63,13.8,5,0,0
44,110,408,151,0,0,192.6,102,178.9,118,214.6,74,9.4,4,1,0
1,91,408,774,1,0,151.8,115,103.6,116,156.3,86,12.2,4,1,0
8,121,408,3264,0,0,215.6,74,192.9,98,144.0,103,10.1,4,5,0
49,109,415,2730,0,0,180.0,100,229.0,103,139.4,105,7.8,8,3,0
17,95,510,3192,0,0,157.3,116,197.5,77,128.2,111,8.4,4,2,0
27,72,415,895,0,0,196.5,88,158.6,129,269.3,118,6.8,3,0,0
49,73,415,1547,0,0,240.3,130,162.5,83,231.9,136,11.9,3,0,0
3,108,415,3102,0,0,193.3,126,154.7,85,174.8,98,9.4,6,3,0
49,58,408,2244,0,39,211.9,40,274.4,76,210.5,139,5.4,4,1,0
28,148,415,2419,1,0,218.7,111,155.6,133,277.4,62,8.2,5,1,0
47,76,510,651,1,0,246.8,110,206.3,63,208.4,123,13.2,5,0,1
13,103,415,683,0,0,174.7,151,148.0,56,168.2,109,15.8,3,6,1
6,87,415,2635,0,0,240.0,83,134.1,106,189.1,84,9.3,2,0,1
36,35,510,815,0,37,181.2,76,177.6,98,228.0,136,5.0,3,2,0
12,88,415,2927,0,0,113.7,67,165.1,127,141.5,142,10.8,3,1,0
29,67,415,1856,0,41,174.7,86,160.6,93,155.3,108,13.4,1,0,0
13,77,510,2533,0,29,211.1,89,223.5,97,148.4,106,9.7,9,2,0
37,124,510,361,0,0,169.3,108,178.6,91,242.3,82,12.2,3,1,0
41,30,415,1000,0,0,247.4,107,175.9,76,287.4,90,11.3,2,0,0
8,53,415,3149,0,32,131.2,63,227.4,125,178.9,105,12.8,2,2,0
47,152,510,365,0,0,161.4,84,163.6,88,153.2,121,11.8,5,1,0
6,100,510,3113,1,0,107.2,98,86.8,122,156.2,117,9.7,4,1,0
23,59,408,2071,0,32,211.9,120,202.9,136,213.5,95,8.8,5,1,0
47,143,510,464,0,0,160.4,120,285.9,104,182.5,85,6.9,4,3,0
38,142,510,470,0,40,230.7,101,256.8,88,263.9,92,6.4,3,1,0
